Waf: Entering directory `/home/fk/ns-3.29/bake/source/ns-3.29/build'
[2603/2653] Compiling scratch/vanet3-p2p.cc
[2618/2653] Linking build/scratch/vanet3-p2p
Waf: Leaving directory `/home/fk/ns-3.29/bake/source/ns-3.29/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (8.106s)
n
n
n
n
n
n
n
n
n
n
n
TX NodeId, 0 ,packet size, 1024 bytes to, 172.1.1.2 Uid, 3403 Time, 10
TX NodeId, 0 ,packet size, 1024 bytes to, 172.3.1.2 Uid, 3406 Time, 10
TX NodeId, 0 ,packet size, 1024 bytes to, 11.1.1.10 Uid, 3409 Time, 10
TX NodeId, 10 ,packet size, 1024 bytes to, 12.1.1.10 Uid, 3410 Time, 10
TX NodeId, 20 ,packet size, 1024 bytes to, 13.1.1.10 Uid, 3411 Time, 10
TX NodeId, 30 ,packet size, 1024 bytes to, 172.2.1.2 Uid, 3412 Time, 10
TX NodeId, 31 ,packet size, 1024 bytes to, 172.4.1.2 Uid, 3415 Time, 10
RX NodeId, 19, packet size,1012, bytes from,12.1.1.1, Sequence Number,0, Uid,3410, TXtime, +10000000000.0ns, RXtime, +10010733046.0ns, Delay, +10733046.0ns
RX NodeId, 29, packet size,1012, bytes from,13.1.1.1, Sequence Number,0, Uid,3411, TXtime, +10000000000.0ns, RXtime, +10023318998.0ns, Delay, +23318998.0ns
RX NodeId, 10, packet size,1012, bytes from,172.2.1.1, Sequence Number,0, Uid,3412, TXtime, +10000000000.0ns, RXtime, +10025398055.0ns, Delay, +25398055.0ns
RX NodeId, 20, packet size,1012, bytes from,172.4.1.1, Sequence Number,0, Uid,3415, TXtime, +10000000000.0ns, RXtime, +10025398055.0ns, Delay, +25398055.0ns
RX NodeId, 9, packet size,1012, bytes from,11.1.1.1, Sequence Number,0, Uid,3409, TXtime, +10000000000.0ns, RXtime, +10028487998.0ns, Delay, +28487998.0ns
RX NodeId, 30, packet size,1012, bytes from,172.1.1.1, Sequence Number,0, Uid,3403, TXtime, +10000000000.0ns, RXtime, +10028718884.0ns, Delay, +28718884.0ns
RX NodeId, 31, packet size,1012, bytes from,172.3.1.1, Sequence Number,0, Uid,3406, TXtime, +10000000000.0ns, RXtime, +10028718884.0ns, Delay, +28718884.0ns
TX NodeId, 0 ,packet size, 1024 bytes to, 172.1.1.2 Uid, 3691 Time, 10.5
TX NodeId, 0 ,packet size, 1024 bytes to, 172.3.1.2 Uid, 3694 Time, 10.5
TX NodeId, 0 ,packet size, 1024 bytes to, 11.1.1.10 Uid, 3697 Time, 10.5
TX NodeId, 10 ,packet size, 1024 bytes to, 12.1.1.10 Uid, 3700 Time, 10.5
TX NodeId, 20 ,packet size, 1024 bytes to, 13.1.1.10 Uid, 3703 Time, 10.5
TX NodeId, 30 ,packet size, 1024 bytes to, 172.2.1.2 Uid, 3706 Time, 10.5
TX NodeId, 31 ,packet size, 1024 bytes to, 172.4.1.2 Uid, 3709 Time, 10.5
RX NodeId, 19, packet size,1012, bytes from,12.1.1.1, Sequence Number,1, Uid,3700, TXtime, +10500000000.0ns, RXtime, +10504978682.0ns, Delay, +4978682.0ns
RX NodeId, 9, packet size,1012, bytes from,11.1.1.1, Sequence Number,1, Uid,3697, TXtime, +10500000000.0ns, RXtime, +10505043666.0ns, Delay, +5043666.0ns
RX NodeId, 29, packet size,1012, bytes from,13.1.1.1, Sequence Number,1, Uid,3703, TXtime, +10500000000.0ns, RXtime, +10505108666.0ns, Delay, +5108666.0ns
RX NodeId, 10, packet size,1012, bytes from,172.2.1.1, Sequence Number,1, Uid,3706, TXtime, +10500000000.0ns, RXtime, +10525398055.0ns, Delay, +25398055.0ns
RX NodeId, 20, packet size,1012, bytes from,172.4.1.1, Sequence Number,1, Uid,3709, TXtime, +10500000000.0ns, RXtime, +10525398055.0ns, Delay, +25398055.0ns
RX NodeId, 30, packet size,1012, bytes from,172.1.1.1, Sequence Number,1, Uid,3691, TXtime, +10500000000.0ns, RXtime, +10528718884.0ns, Delay, +28718884.0ns
RX NodeId, 31, packet size,1012, bytes from,172.3.1.1, Sequence Number,1, Uid,3694, TXtime, +10500000000.0ns, RXtime, +10528718884.0ns, Delay, +28718884.0ns
TX NodeId, 0 ,packet size, 1024 bytes to, 172.1.1.2 Uid, 3916 Time, 11
TX NodeId, 0 ,packet size, 1024 bytes to, 172.3.1.2 Uid, 3919 Time, 11
TX NodeId, 0 ,packet size, 1024 bytes to, 11.1.1.10 Uid, 3922 Time, 11
TX NodeId, 10 ,packet size, 1024 bytes to, 12.1.1.10 Uid, 3925 Time, 11
TX NodeId, 20 ,packet size, 1024 bytes to, 13.1.1.10 Uid, 3928 Time, 11
TX NodeId, 30 ,packet size, 1024 bytes to, 172.2.1.2 Uid, 3931 Time, 11
TX NodeId, 31 ,packet size, 1024 bytes to, 172.4.1.2 Uid, 3934 Time, 11
RX NodeId, 9, packet size,1012, bytes from,11.1.1.1, Sequence Number,2, Uid,3922, TXtime, +11000000000.0ns, RXtime, +11005017666.0ns, Delay, +5017666.0ns
RX NodeId, 29, packet size,1012, bytes from,13.1.1.1, Sequence Number,2, Uid,3928, TXtime, +11000000000.0ns, RXtime, +11005056666.0ns, Delay, +5056666.0ns
RX NodeId, 19, packet size,1012, bytes from,12.1.1.1, Sequence Number,2, Uid,3925, TXtime, +11000000000.0ns, RXtime, +11006658682.0ns, Delay, +6658682.0ns
RX NodeId, 10, packet size,1012, bytes from,172.2.1.1, Sequence Number,2, Uid,3931, TXtime, +11000000000.0ns, RXtime, +11025398055.0ns, Delay, +25398055.0ns
RX NodeId, 20, packet size,1012, bytes from,172.4.1.1, Sequence Number,2, Uid,3934, TXtime, +11000000000.0ns, RXtime, +11025398055.0ns, Delay, +25398055.0ns
RX NodeId, 30, packet size,1012, bytes from,172.1.1.1, Sequence Number,2, Uid,3916, TXtime, +11000000000.0ns, RXtime, +11028718884.0ns, Delay, +28718884.0ns
RX NodeId, 31, packet size,1012, bytes from,172.3.1.1, Sequence Number,2, Uid,3919, TXtime, +11000000000.0ns, RXtime, +11028718884.0ns, Delay, +28718884.0ns
TX NodeId, 0 ,packet size, 1024 bytes to, 172.1.1.2 Uid, 4140 Time, 11.5
TX NodeId, 0 ,packet size, 1024 bytes to, 172.3.1.2 Uid, 4143 Time, 11.5
TX NodeId, 0 ,packet size, 1024 bytes to, 11.1.1.10 Uid, 4146 Time, 11.5
TX NodeId, 10 ,packet size, 1024 bytes to, 12.1.1.10 Uid, 4149 Time, 11.5
TX NodeId, 20 ,packet size, 1024 bytes to, 13.1.1.10 Uid, 4152 Time, 11.5
TX NodeId, 30 ,packet size, 1024 bytes to, 172.2.1.2 Uid, 4155 Time, 11.5
TX NodeId, 31 ,packet size, 1024 bytes to, 172.4.1.2 Uid, 4158 Time, 11.5
RX NodeId, 19, packet size,1012, bytes from,12.1.1.1, Sequence Number,3, Uid,4149, TXtime, +11500000000.0ns, RXtime, +11504913682.0ns, Delay, +4913682.0ns
RX NodeId, 9, packet size,1012, bytes from,11.1.1.1, Sequence Number,3, Uid,4146, TXtime, +11500000000.0ns, RXtime, +11505069666.0ns, Delay, +5069666.0ns
RX NodeId, 29, packet size,1012, bytes from,13.1.1.1, Sequence Number,3, Uid,4152, TXtime, +11500000000.0ns, RXtime, +11505134666.0ns, Delay, +5134666.0ns
RX NodeId, 10, packet size,1012, bytes from,172.2.1.1, Sequence Number,3, Uid,4155, TXtime, +11500000000.0ns, RXtime, +11525398055.0ns, Delay, +25398055.0ns
RX NodeId, 20, packet size,1012, bytes from,172.4.1.1, Sequence Number,3, Uid,4158, TXtime, +11500000000.0ns, RXtime, +11525398055.0ns, Delay, +25398055.0ns
RX NodeId, 30, packet size,1012, bytes from,172.1.1.1, Sequence Number,3, Uid,4140, TXtime, +11500000000.0ns, RXtime, +11528718884.0ns, Delay, +28718884.0ns
RX NodeId, 31, packet size,1012, bytes from,172.3.1.1, Sequence Number,3, Uid,4143, TXtime, +11500000000.0ns, RXtime, +11528718884.0ns, Delay, +28718884.0ns
TX NodeId, 0 ,packet size, 1024 bytes to, 172.1.1.2 Uid, 4364 Time, 12
TX NodeId, 0 ,packet size, 1024 bytes to, 172.3.1.2 Uid, 4367 Time, 12
TX NodeId, 0 ,packet size, 1024 bytes to, 11.1.1.10 Uid, 4370 Time, 12
TX NodeId, 10 ,packet size, 1024 bytes to, 12.1.1.10 Uid, 4373 Time, 12
TX NodeId, 20 ,packet size, 1024 bytes to, 13.1.1.10 Uid, 4376 Time, 12
TX NodeId, 30 ,packet size, 1024 bytes to, 172.2.1.2 Uid, 4379 Time, 12
TX NodeId, 31 ,packet size, 1024 bytes to, 172.4.1.2 Uid, 4382 Time, 12
RX NodeId, 9, packet size,1012, bytes from,11.1.1.1, Sequence Number,4, Uid,4370, TXtime, +12000000000.0ns, RXtime, +12004939666.0ns, Delay, +4939666.0ns
RX NodeId, 29, packet size,1012, bytes from,13.1.1.1, Sequence Number,4, Uid,4376, TXtime, +12000000000.0ns, RXtime, +12005030666.0ns, Delay, +5030666.0ns
RX NodeId, 19, packet size,1012, bytes from,12.1.1.1, Sequence Number,4, Uid,4373, TXtime, +12000000000.0ns, RXtime, +12005121682.0ns, Delay, +5121682.0ns
RX NodeId, 10, packet size,1012, bytes from,172.2.1.1, Sequence Number,4, Uid,4379, TXtime, +12000000000.0ns, RXtime, +12025398055.0ns, Delay, +25398055.0ns
RX NodeId, 20, packet size,1012, bytes from,172.4.1.1, Sequence Number,4, Uid,4382, TXtime, +12000000000.0ns, RXtime, +12025398055.0ns, Delay, +25398055.0ns
RX NodeId, 30, packet size,1012, bytes from,172.1.1.1, Sequence Number,4, Uid,4364, TXtime, +12000000000.0ns, RXtime, +12028718884.0ns, Delay, +28718884.0ns
RX NodeId, 31, packet size,1012, bytes from,172.3.1.1, Sequence Number,4, Uid,4367, TXtime, +12000000000.0ns, RXtime, +12028718884.0ns, Delay, +28718884.0ns
TX NodeId, 0 ,packet size, 1024 bytes to, 172.1.1.2 Uid, 4585 Time, 12.5
TX NodeId, 0 ,packet size, 1024 bytes to, 172.3.1.2 Uid, 4588 Time, 12.5
TX NodeId, 0 ,packet size, 1024 bytes to, 11.1.1.10 Uid, 4591 Time, 12.5
TX NodeId, 10 ,packet size, 1024 bytes to, 12.1.1.10 Uid, 4594 Time, 12.5
TX NodeId, 20 ,packet size, 1024 bytes to, 13.1.1.10 Uid, 4597 Time, 12.5
TX NodeId, 30 ,packet size, 1024 bytes to, 172.2.1.2 Uid, 4600 Time, 12.5
TX NodeId, 31 ,packet size, 1024 bytes to, 172.4.1.2 Uid, 4603 Time, 12.5
RX NodeId, 19, packet size,1012, bytes from,12.1.1.1, Sequence Number,5, Uid,4594, TXtime, +12500000000.0ns, RXtime, +12504952682.0ns, Delay, +4952682.0ns
RX NodeId, 29, packet size,1012, bytes from,13.1.1.1, Sequence Number,5, Uid,4597, TXtime, +12500000000.0ns, RXtime, +12505017666.0ns, Delay, +5017666.0ns
RX NodeId, 9, packet size,1012, bytes from,11.1.1.1, Sequence Number,5, Uid,4591, TXtime, +12500000000.0ns, RXtime, +12505095666.0ns, Delay, +5095666.0ns
RX NodeId, 10, packet size,1012, bytes from,172.2.1.1, Sequence Number,5, Uid,4600, TXtime, +12500000000.0ns, RXtime, +12525398055.0ns, Delay, +25398055.0ns
RX NodeId, 20, packet size,1012, bytes from,172.4.1.1, Sequence Number,5, Uid,4603, TXtime, +12500000000.0ns, RXtime, +12525398055.0ns, Delay, +25398055.0ns
RX NodeId, 30, packet size,1012, bytes from,172.1.1.1, Sequence Number,5, Uid,4585, TXtime, +12500000000.0ns, RXtime, +12528718884.0ns, Delay, +28718884.0ns
RX NodeId, 31, packet size,1012, bytes from,172.3.1.1, Sequence Number,5, Uid,4588, TXtime, +12500000000.0ns, RXtime, +12528718884.0ns, Delay, +28718884.0ns
TX NodeId, 0 ,packet size, 1024 bytes to, 172.1.1.2 Uid, 4810 Time, 13
TX NodeId, 0 ,packet size, 1024 bytes to, 172.3.1.2 Uid, 4813 Time, 13
TX NodeId, 0 ,packet size, 1024 bytes to, 11.1.1.10 Uid, 4816 Time, 13
TX NodeId, 10 ,packet size, 1024 bytes to, 12.1.1.10 Uid, 4819 Time, 13
TX NodeId, 20 ,packet size, 1024 bytes to, 13.1.1.10 Uid, 4822 Time, 13
TX NodeId, 30 ,packet size, 1024 bytes to, 172.2.1.2 Uid, 4825 Time, 13
TX NodeId, 31 ,packet size, 1024 bytes to, 172.4.1.2 Uid, 4828 Time, 13
RX NodeId, 29, packet size,1012, bytes from,13.1.1.1, Sequence Number,6, Uid,4822, TXtime, +13000000000.0ns, RXtime, +13004965666.0ns, Delay, +4965666.0ns
RX NodeId, 19, packet size,1012, bytes from,12.1.1.1, Sequence Number,6, Uid,4819, TXtime, +13000000000.0ns, RXtime, +13004978682.0ns, Delay, +4978682.0ns
