Waf: Entering directory `/home/fk/ns-3.29/bake/source/ns-3.29/build'
[2603/2653] Compiling scratch/vanet3-p2p.cc
[2614/2653] Linking build/scratch/vanet3-p2p
Waf: Leaving directory `/home/fk/ns-3.29/bake/source/ns-3.29/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (8.068s)
n
n
n
n
n
n
n
n
n
n
n
TX NodeId, 0 ,packet size, 520 bytes to, 172.1.1.2 Uid, 3397 Time, 10
TX NodeId, 0 ,packet size, 520 bytes to, 172.3.1.2 Uid, 3400 Time, 10
TX NodeId, 0 ,packet size, 520 bytes to, 11.1.1.10 Uid, 3403 Time, 10
TX NodeId, 10 ,packet size, 520 bytes to, 12.1.1.10 Uid, 3404 Time, 10
TX NodeId, 20 ,packet size, 520 bytes to, 13.1.1.10 Uid, 3405 Time, 10
TX NodeId, 30 ,packet size, 520 bytes to, 172.2.1.2 Uid, 3406 Time, 10
TX NodeId, 31 ,packet size, 520 bytes to, 172.4.1.2 Uid, 3409 Time, 10
RX NodeId, 19, packet size,508, bytes from,12.1.1.1, Sequence Number,0, Uid,3404, TXtime, +10000000000.0ns, RXtime, +10010485046.0ns, Delay, +10485046.0ns
RX NodeId, 29, packet size,508, bytes from,13.1.1.1, Sequence Number,0, Uid,3405, TXtime, +10000000000.0ns, RXtime, +10012625998.0ns, Delay, +12625998.0ns
RX NodeId, 9, packet size,508, bytes from,11.1.1.1, Sequence Number,0, Uid,3403, TXtime, +10000000000.0ns, RXtime, +10018458998.0ns, Delay, +18458998.0ns
RX NodeId, 10, packet size,508, bytes from,172.2.1.1, Sequence Number,0, Uid,3406, TXtime, +10000000000.0ns, RXtime, +10025255531.0ns, Delay, +25255531.0ns
RX NodeId, 20, packet size,508, bytes from,172.4.1.1, Sequence Number,0, Uid,3409, TXtime, +10000000000.0ns, RXtime, +10025255531.0ns, Delay, +25255531.0ns
RX NodeId, 30, packet size,508, bytes from,172.1.1.1, Sequence Number,0, Uid,3397, TXtime, +10000000000.0ns, RXtime, +10026988412.0ns, Delay, +26988412.0ns
RX NodeId, 31, packet size,508, bytes from,172.3.1.1, Sequence Number,0, Uid,3400, TXtime, +10000000000.0ns, RXtime, +10026988412.0ns, Delay, +26988412.0ns
TX NodeId, 0 ,packet size, 520 bytes to, 172.1.1.2 Uid, 3681 Time, 10.5
TX NodeId, 0 ,packet size, 520 bytes to, 172.3.1.2 Uid, 3684 Time, 10.5
TX NodeId, 0 ,packet size, 520 bytes to, 11.1.1.10 Uid, 3687 Time, 10.5
TX NodeId, 10 ,packet size, 520 bytes to, 12.1.1.10 Uid, 3690 Time, 10.5
TX NodeId, 20 ,packet size, 520 bytes to, 13.1.1.10 Uid, 3693 Time, 10.5
TX NodeId, 30 ,packet size, 520 bytes to, 172.2.1.2 Uid, 3696 Time, 10.5
TX NodeId, 31 ,packet size, 520 bytes to, 172.4.1.2 Uid, 3699 Time, 10.5
RX NodeId, 9, packet size,508, bytes from,11.1.1.1, Sequence Number,1, Uid,3687, TXtime, +10500000000.0ns, RXtime, +10502884666.0ns, Delay, +2884666.0ns
RX NodeId, 29, packet size,508, bytes from,13.1.1.1, Sequence Number,1, Uid,3693, TXtime, +10500000000.0ns, RXtime, +10502975666.0ns, Delay, +2975666.0ns
RX NodeId, 19, packet size,508, bytes from,12.1.1.1, Sequence Number,1, Uid,3690, TXtime, +10500000000.0ns, RXtime, +10503125093.0ns, Delay, +3125093.0ns
RX NodeId, 10, packet size,508, bytes from,172.2.1.1, Sequence Number,1, Uid,3696, TXtime, +10500000000.0ns, RXtime, +10525255531.0ns, Delay, +25255531.0ns
RX NodeId, 20, packet size,508, bytes from,172.4.1.1, Sequence Number,1, Uid,3699, TXtime, +10500000000.0ns, RXtime, +10525255531.0ns, Delay, +25255531.0ns
RX NodeId, 30, packet size,508, bytes from,172.1.1.1, Sequence Number,1, Uid,3681, TXtime, +10500000000.0ns, RXtime, +10526988412.0ns, Delay, +26988412.0ns
