Waf: Entering directory `/home/fk/ns-3.29/bake/source/ns-3.29/build'
[2603/2653] Compiling scratch/vanet3-p2p.cc
[2619/2653] Linking build/scratch/vanet3-p2p
Waf: Leaving directory `/home/fk/ns-3.29/bake/source/ns-3.29/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (8.711s)
n
n
n
n
n
n
n
n
n
n
n
TX NodeId, 0 ,packet size, 1024 bytes to, 172.1.1.2 Uid, 7656 Time, 10
TX NodeId, 0 ,packet size, 1024 bytes to, 172.3.1.2 Uid, 7659 Time, 10
TX NodeId, 0 ,packet size, 1024 bytes to, 11.1.1.20 Uid, 7662 Time, 10
TX NodeId, 20 ,packet size, 1024 bytes to, 12.1.1.20 Uid, 7663 Time, 10
TX NodeId, 40 ,packet size, 1024 bytes to, 13.1.1.20 Uid, 7664 Time, 10
TX NodeId, 60 ,packet size, 1024 bytes to, 172.2.1.2 Uid, 7665 Time, 10
TX NodeId, 61 ,packet size, 1024 bytes to, 172.4.1.2 Uid, 7668 Time, 10
RX NodeId, 59, packet size,1012, bytes from,13.1.1.1, Sequence Number,0, Uid,7664, TXtime, +10000000000.0ns, RXtime, +10016590019.0ns, Delay, +16590019.0ns
RX NodeId, 19, packet size,1012, bytes from,11.1.1.1, Sequence Number,0, Uid,7662, TXtime, +10000000000.0ns, RXtime, +10018488148.0ns, Delay, +18488148.0ns
RX NodeId, 39, packet size,1012, bytes from,12.1.1.1, Sequence Number,0, Uid,7663, TXtime, +10000000000.0ns, RXtime, +10023759010.0ns, Delay, +23759010.0ns
RX NodeId, 20, packet size,1012, bytes from,172.2.1.1, Sequence Number,0, Uid,7665, TXtime, +10000000000.0ns, RXtime, +10025398055.0ns, Delay, +25398055.0ns
RX NodeId, 40, packet size,1012, bytes from,172.4.1.1, Sequence Number,0, Uid,7668, TXtime, +10000000000.0ns, RXtime, +10025398055.0ns, Delay, +25398055.0ns
RX NodeId, 60, packet size,1012, bytes from,172.1.1.1, Sequence Number,0, Uid,7656, TXtime, +10000000000.0ns, RXtime, +10028718884.0ns, Delay, +28718884.0ns
